dx,gb,dz,gb_energy
2.9,1.1,0.8,1.080661924
2.9,1.1,0.9,1.107589116
2.9,1.1,1,1.136127317
2.9,1.1,1.1,1.055456326
2.9,1.1,1.2,1.033117397
2.9,1.1,1.3,1.013776759
2.9,1.1,1.4,0.997620045
2.9,1.1,1.5,0.984814413
2.9,1.1,1.6,0.975491199
2.9,1.1,1.7,0.9697499
2.9,1.1,1.8,0.967643961
2.9,1.1,1.9,0.969222562
2.9,1.1,2,0.9744243
2.9,1.1,2.1,0.983225293
2.9,1.1,2.2,0.99552633
2.9,1.1,2.3,1.011196074
2.9,1.1,2.4,1.030085277
2.9,1.1,2.5,1.051992102
2.9,1.1,2.6,1.140284329
2.9,1.1,2.7,1.111717416
2.9,1.1,2.8,1.084484624
2.9,1.1,2.9,1.059596565
2.9,1.1,3,1.037471983
2.9,1.1,3.1,1.018328918
2.9,1.1,3.2,1.002369211
2.9,1.1,3.3,0.989708276
2.9,1.1,3.4,0.980451583
2.9,1.1,3.5,0.974665937
2.9,1.1,3.6,0.972378344
3,1.1,0,0.977779929
3,1.1,0.1,0.979589933
3,1.1,0.2,0.984997773
3,1.1,0.3,0.993966492
3,1.1,0.4,1.006432126
3,1.1,0.5,1.022287788
3,1.1,0.6,1.041406404
3,1.1,0.7,1.063580451
3,1.1,0.8,1.088564596
3,1.1,0.9,1.115869879
3,1.1,1,1.144423716
3,1.1,1.1,1.042191583
3,1.1,1.2,1.029217657
3,1.1,1.3,1.010336414
3,1.1,1.4,0.994609246
3,1.1,1.5,0.982156689
3,1.1,1.6,0.973093021
3,1.1,1.7,0.967517457
3,1.1,1.8,0.965474912
3,1.1,1.9,0.966992962
3,1.1,2,0.972054834
3,1.1,2.1,0.980604241
3,1.1,2.2,0.992564996
3,1.1,2.3,1.007821682
3,1.1,2.4,1.026263998
3,1.1,2.5,1.047682716
3,1.1,2.6,1.148389977
3,1.1,2.7,1.120038547
3,1.1,2.8,1.092452396
3,1.1,2.9,1.067085896
3,1.1,3,1.044480597
3,1.1,3.1,1.024899175
3,1.1,3.2,1.008555122
3,1.1,3.3,0.995585745
3,1.1,3.4,0.986094806
3,1.1,3.5,0.980158776
3,1.1,3.6,0.977820865
3.1,1.1,0,0.984906804
3.1,1.1,0.1,0.986761156
3.1,1.1,0.2,0.992306302
3.1,1.1,0.3,1.001499885
3.1,1.1,0.4,1.014281922
3.1,1.1,0.5,1.030535575
3.1,1.1,0.6,1.050128653
3.1,1.1,0.7,1.072837429
3.1,1.1,0.8,1.098380466
3.1,1.1,0.9,1.126222468
3.1,1.1,1,1.154991504
3.1,1.1,1.1,1.040145058
3.1,1.1,1.2,1.026555953
3.1,1.1,1.3,1.008062751
3.1,1.1,1.4,0.992682119
3.1,1.1,1.5,0.980548807
3.1,1.1,1.6,0.971713415
3.1,1.1,1.7,0.96628795
3.1,1.1,1.8,0.964303683
3.1,1.1,1.9,0.965778238
3.1,1.1,2,0.970703372
3.1,1.1,2.1,0.979028482
3.1,1.1,2.2,0.990697283
3.1,1.1,2.3,1.005602031
3.1,1.1,2.4,1.023662277
3.1,1.1,2.5,1.037035899
3.1,1.1,2.6,1.059420596
3.1,1.1,2.7,1.1304605
3.1,1.1,2.8,1.102348717
3.1,1.1,2.9,1.076423893
3.1,1.1,3,1.053278748
3.1,1.1,3.1,1.033209787
3.1,1.1,3.2,1.016456088
3.1,1.1,3.3,1.003157232
3.1,1.1,3.4,0.993430341
3.1,1.1,3.5,0.987344781
3.1,1.1,3.6,0.984948309
3.2,1.1,0,0.993726276
3.2,1.1,0.1,0.995625544
3.2,1.1,0.2,1.001309703
3.2,1.1,0.3,1.010741227
3.2,1.1,0.4,1.023840804
3.2,1.1,0.5,1.040517748
3.2,1.1,0.6,1.06061599
3.2,1.1,0.7,1.083922036
3.2,1.1,0.8,1.110132276
3.2,1.1,0.9,1.138662802
3.2,1.1,1,1.167862236
3.2,1.1,1.1,1.039406501
3.2,1.1,1.2,1.02498986
3.2,1.1,1.3,1.006756488
3.2,1.1,1.4,0.991631708
3.2,1.1,1.5,0.979715869
3.2,1.1,1.6,0.971077199
3.2,1.1,1.7,0.965764308
3.2,1.1,1.8,0.963820692
3.2,1.1,1.9,0.965265114
3.2,1.1,2,0.970083075
3.2,1.1,2.1,0.978240745
3.2,1.1,2.2,0.989684681
3.2,1.1,2.3,1.004333294
3.2,1.1,2.4,1.022112103
3.2,1.1,2.5,1.036305586
3.2,1.1,2.6,1.058649916
3.2,1.1,2.7,1.143001468
3.2,1.1,2.8,1.114199172
3.2,1.1,2.9,1.08760487
3.2,1.1,3,1.063850232
3.2,1.1,3.1,1.043259619
3.2,1.1,3.2,1.026073531
3.2,1.1,3.3,1.012433256
3.2,1.1,3.4,1.002462454
3.2,1.1,3.5,0.996223667
3.2,1.1,3.6,0.993767496
3.3,1.1,0,0.996107397
3.3,1.1,0.1,0.997961749
3.3,1.1,0.2,1.01190933
3.3,1.1,0.3,1.021576238
3.3,1.1,0.4,1.035021782
3.3,1.1,0.5,1.052140495
3.3,1.1,0.6,1.072795071
3.3,1.1,0.7,1.09676036
3.3,1.1,0.8,1.123731047
3.3,1.1,0.9,1.153136583
3.3,1.1,1,1.062736143
3.3,1.1,1.1,1.130001958
3.3,1.1,1.2,1.024380934
3.3,1.1,1.3,1.006292545
3.3,1.1,1.4,0.991306209
3.3,1.1,1.5,0.979520285
3.3,1.1,1.6,0.970983102
3.3,1.1,1.7,0.965736164
3.3,1.1,1.8,0.963820692
3.3,1.1,1.9,0.96524493
3.3,1.1,2,0.970000065
3.3,1.1,2.1,0.978057101
3.3,1.1,2.2,0.989376523
3.3,1.1,2.3,1.00388925
3.3,1.1,2.4,1.021540703
3.3,1.1,2.5,1.036740249
3.3,1.1,2.6,1.167340868
3.3,1.1,2.7,1.157605734
3.3,1.1,2.8,1.127923594
3.3,1.1,2.9,1.100547525
3.3,1.1,3,1.07611943
3.3,1.1,3.1,1.054959406
3.3,1.1,3.2,1.037315345
3.3,1.1,3.3,1.023318584
3.3,1.1,3.4,1.013091362
3.3,1.1,3.5,0.998545374
3.3,1.1,3.6,0.996148333
3.4,1.1,0,0.987156872
3.4,1.1,0.1,0.988967161
3.4,1.1,0.2,0.994379833
3.4,1.1,0.3,1.003341445
3.4,1.1,0.4,1.047519256
3.4,1.1,0.5,1.065128635
3.4,1.1,0.6,1.086398959
3.4,1.1,0.7,1.111112186
3.4,1.1,0.8,1.138982332
3.4,1.1,0.9,1.169449934
3.4,1.1,1,1.064618354
3.4,1.1,1.1,1.041495952
3.4,1.1,1.2,1.024780346
3.4,1.1,1.3,1.006700201
3.4,1.1,1.4,0.991732059
3.4,1.1,1.5,0.979969162
3.4,1.1,1.6,0.971452163
3.4,1.1,1.7,0.966336277
3.4,1.1,1.8,0.964321024
3.4,1.1,1.9,0.965738723
3.4,1.1,2,0.970478791
3.4,1.1,2.1,0.978511663
3.4,1.1,2.2,0.989808911
3.4,1.1,2.3,1.004299749
3.4,1.1,2.4,1.021937556
3.4,1.1,2.5,1.038348699
3.4,1.1,2.6,1.061041271
3.4,1.1,2.7,1.174099318
3.4,1.1,2.8,1.143319861
3.4,1.1,2.9,1.115024149
3.4,1.1,3,1.089823952
3.4,1.1,3.1,1.068029133
3.4,1.1,3.2,1.049873939
3.4,1.1,3.3,1.004950748
3.4,1.1,3.4,0.995476582
3.4,1.1,3.5,0.989538562
3.4,1.1,3.6,0.987197808
3.5,1.1,0,0.979780116
3.5,1.1,0.1,0.981548616
3.5,1.1,0.2,0.986846155
3.5,1.1,0.3,0.995594842
3.5,1.1,0.4,1.007736114
3.5,1.1,0.5,1.023122431
3.5,1.1,0.6,1.041603978
3.5,1.1,0.7,1.126242936
3.5,1.1,0.8,1.155346
3.5,1.1,0.9,1.187193493
3.5,1.1,1,1.067895522
3.5,1.1,1.1,1.044428006
3.5,1.1,1.2,1.023912442
3.5,1.1,1.3,1.008167934
3.5,1.1,1.4,0.993123604
3.5,1.1,1.5,0.981301009
3.5,1.1,1.6,0.972744495
3.5,1.1,1.7,0.967504096
3.5,1.1,1.8,0.965584644
3.5,1.1,1.9,0.967008313
3.5,1.1,2,0.971766291
3.5,1.1,2.1,0.979836972
3.5,1.1,2.2,0.99118141
3.5,1.1,2.3,1.005756679
3.5,1.1,2.4,1.021161759
3.5,1.1,2.5,1.114011548
3.5,1.1,2.6,1.064267554
3.5,1.1,2.7,1.192073427
3.5,1.1,2.8,1.159867173
3.5,1.1,2.9,1.130335985
3.5,1.1,3,1.044568155
3.5,1.1,3.1,1.025655357
3.5,1.1,3.2,1.009800264
3.5,1.1,3.3,0.997172875
3.5,1.1,3.4,0.987911349
3.5,1.1,3.5,0.982106371
3.5,1.1,3.6,0.979815935
3.6,1.1,0,0.97398253
3.6,1.1,0.1,0.975715779
3.6,1.1,0.2,0.980887667
3.6,1.1,0.3,0.989447024
3.6,1.1,0.4,1.001319652
3.6,1.1,0.5,1.016376206
3.6,1.1,0.6,1.034478525
3.6,1.1,0.7,1.055414252
3.6,1.1,0.8,1.078959377
3.6,1.1,0.9,1.104780724
3.6,1.1,1,1.0727186
3.6,1.1,1.1,1.04878714
3.6,1.1,1.2,1.027828954
3.6,1.1,1.3,1.010964102
3.6,1.1,1.4,0.995787299
3.6,1.1,1.5,0.9838635
3.6,1.1,1.6,0.975235632
3.6,1.1,1.7,0.969943494
3.6,1.1,1.8,0.968013524
3.6,1.1,1.9,0.969447711
3.6,1.1,2,0.974248331
3.6,1.1,2.1,0.982385818
3.6,1.1,2.2,0.993835155
3.6,1.1,2.3,1.008527831
3.6,1.1,2.4,1.025009191
3.6,1.1,2.5,1.045514804
3.6,1.1,2.6,1.069022689
3.6,1.1,2.7,1.108794459
3.6,1.1,2.8,1.082625155
3.6,1.1,2.9,1.058717574
3.6,1.1,3,1.037386983
3.6,1.1,3.1,1.018851992
3.6,1.1,3.2,1.003340876
3.6,1.1,3.3,0.990990375
3.6,1.1,3.4,0.981938362
3.6,1.1,3.5,0.976260458
3.6,1.1,3.6,0.974020055
3.7,1.1,0,0.969705552
3.7,1.1,0.1,0.971398434
3.7,1.1,0.2,0.976456894
3.7,1.1,0.3,0.984833176
3.7,1.1,0.4,0.996456491
3.7,1.1,0.5,1.011207445
3.7,1.1,0.6,1.028968629
3.7,1.1,0.7,1.049560663
3.7,1.1,0.8,1.072798767
3.7,1.1,0.9,1.098414864
3.7,1.1,1,1.125994192
3.7,1.1,1.1,1.054756146
3.7,1.1,1.2,1.033285974
3.7,1.1,1.3,1.015407667
3.7,1.1,1.4,1.000073373
3.7,1.1,1.5,0.988023355
3.7,1.1,1.6,0.979300253
3.7,1.1,1.7,0.973954955
3.7,1.1,1.8,0.971999115
3.7,1.1,1.9,0.973451497
3.7,1.1,2,0.978304708
3.7,1.1,2.1,0.986529468
3.7,1.1,2.2,0.998097918
3.7,1.1,2.3,1.012947517
3.7,1.1,2.4,1.030394004
3.7,1.1,2.5,1.051406203
3.7,1.1,2.6,1.274605025
3.7,1.1,2.7,1.102362362
3.7,1.1,2.8,1.076427588
3.7,1.1,2.9,1.052816795
3.7,1.1,3,1.031829329
3.7,1.1,3.1,1.013637746
3.7,1.1,3.2,0.998437063
3.7,1.1,3.3,0.986339854
3.7,1.1,3.4,0.977483142
3.7,1.1,3.5,0.971934584
3.7,1.1,3.6,0.969743646
3.8,1.1,0,0.966791124
3.8,1.1,0.1,0.968449039
3.8,1.1,0.2,0.973400611
3.8,1.1,0.3,0.981607177
3.8,1.1,0.4,0.99300506
3.8,1.1,0.5,1.007492487
3.8,1.1,0.6,1.024966833
3.8,1.1,0.7,1.045284538
3.8,1.1,0.8,1.068301188
3.8,1.1,0.9,1.093821199
3.8,1.1,1,1.121566547
3.8,1.1,1.1,1.06246096
3.8,1.1,1.2,1.040435591
3.8,1.1,1.3,1.021583629
3.8,1.1,1.4,1.006276341
3.8,1.1,1.5,0.99409129
3.8,1.1,1.6,0.98526926
3.8,1.1,1.7,0.979860283
3.8,1.1,1.8,0.977886818
3.8,1.1,1.9,0.97935256
3.8,1.1,2,0.984260638
3.8,1.1,2.1,0.9925812
3.8,1.1,2.2,1.004280987
3.8,1.1,2.3,1.019084816
3.8,1.1,2.4,1.037468856
3.8,1.1,2.5,1.059033408
3.8,1.1,2.6,1.125787806
3.8,1.1,2.7,1.097770403
3.8,1.1,2.8,1.071907552
3.8,1.1,2.9,1.04850542
3.8,1.1,3,1.027781764
3.8,1.1,3.1,1.009879009
3.8,1.1,3.2,0.994946117
3.8,1.1,3.3,0.983088555
3.8,1.1,3.4,0.974406106
3.8,1.1,3.5,0.968970691
3.8,1.1,3.6,0.966826374
3.9,1.1,0,0.965012959
3.9,1.1,0.1,0.96664074
3.9,1.1,0.2,0.971503901
3.9,1.1,0.3,0.979572308
3.9,1.1,0.4,0.990788821
3.9,1.1,0.5,1.00506645
3.9,1.1,0.6,1.022334125
3.9,1.1,0.7,1.042461648
3.9,1.1,0.8,1.065356342
3.9,1.1,0.9,1.090866119
3.9,1.1,1,1.118832635
3.9,1.1,1.1,1.148830325
3.9,1.1,1.2,1.049392086
3.9,1.1,1.3,1.030029274
3.9,1.1,1.4,2.466044225
3.9,1.1,1.5,2.516780068
3.9,1.1,1.6,0.993396228
3.9,1.1,1.7,0.987921014
3.9,1.1,1.8,0.985923101
3.9,1.1,1.9,0.987409028
3.9,1.1,2,0.992373676
3.9,1.1,2.1,2.652330554
3.9,1.1,2.2,2.475265383
3.9,1.1,2.3,1.027460813
3.9,1.1,2.4,1.046345183
3.9,1.1,2.5,1.06847602
3.9,1.1,2.6,1.123122974
3.9,1.1,2.7,1.094833517
3.9,1.1,2.8,1.06894508
3.9,1.1,2.9,1.045664619
3.9,1.1,3,1.02511608
3.9,1.1,3.1,1.00742028
3.9,1.1,3.2,0.992698039
3.9,1.1,3.3,0.981024974
3.9,1.1,3.4,0.972495466
3.9,1.1,3.5,0.96715358
3.9,1.1,3.6,0.965047925
4,1.1,0,0.964095022
4,1.1,0.1,0.965703188
4,1.1,0.2,0.970511199
4,1.1,0.3,0.978488068
4,1.1,0.4,0.989590869
4,1.1,0.5,1.003750522
4,1.1,0.6,1.020904486
4,1.1,0.7,1.040956959
4,1.1,0.8,1.063826921
4,1.1,0.9,1.089545643
4,1.1,1,1.117615921
4,1.1,1.1,1.148277971
4,1.1,1.2,1.060121344
4,1.1,1.3,1.041393043
4,1.1,1.4,1.023844784
4,1.1,1.5,1.012870477
4,1.1,1.6,1.003849736
4,1.1,1.7,0.998319087
4,1.1,1.8,0.996296442
4,1.1,1.9,0.997798857
4,1.1,2,1.002817803
4,1.1,2.1,1.011320588
4,1.1,2.2,1.021720936
4,1.1,2.3,1.038552243
4,1.1,2.4,1.057123906
4,1.1,2.5,1.152985347
4,1.1,2.6,1.121967949
4,1.1,2.7,1.093398477
4,1.1,2.8,1.067425893
4,1.1,2.9,1.044145148
4,1.1,3,1.023675922
4,1.1,3.1,1.006090423
4,1.1,3.2,0.991483883
4,1.1,3.3,0.979924246
4,1.1,3.4,0.971486276
4,1.1,3.5,0.966210626
4,1.1,3.6,0.964130557
4.1,1.1,0,0.964205038
4.1,1.1,0.1,0.965814057
4.1,1.1,0.2,0.970628606
4.1,1.1,0.3,0.978617984
4.1,1.1,0.4,0.989731587
4.1,1.1,0.5,1.003906591
4.1,1.1,0.6,1.021072495
4.1,1.1,0.7,1.041131506
4.1,1.1,0.8,1.063996067
4.1,1.1,0.9,1.089560994
4.1,1.1,1,1.117727927
4.1,1.1,1.1,1.148295596
4.1,1.1,1.2,1.058052646
4.1,1.1,1.3,1.038392762
4.1,1.1,1.4,2.718039373
4.1,1.1,1.5,1.010868869
4.1,1.1,1.6,1.001869164
4.1,1.1,1.7,2.576602037
4.1,1.1,1.8,0.994328663
4.1,1.1,1.9,0.99582994
4.1,1.1,2,1.000839221
4.1,1.1,2.1,1.009336036
4.1,1.1,2.2,1.01990354
4.1,1.1,2.3,1.035764887
4.1,1.1,2.4,1.180161852
4.1,1.1,2.5,1.152973692
4.1,1.1,2.6,1.12206773
4.1,1.1,2.7,1.093542037
4.1,1.1,2.8,1.067595608
4.1,1.1,2.9,1.04431998
4.1,1.1,3,1.02384251
4.1,1.1,3.1,1.006250188
4.1,1.1,3.2,0.991628581
4.1,1.1,3.3,0.980054161
4.1,1.1,3.4,0.971605957
4.1,1.1,3.5,0.966321495
4.1,1.1,3.6,0.964240004
4.2,1.1,0,0.9652509
4.2,1.1,0.1,0.966882946
4.2,1.1,0.2,0.971763732
4.2,1.1,0.3,0.979848343
4.2,1.1,0.4,0.991091578
4.2,1.1,0.5,1.005402752
4.2,1.1,0.6,1.02269516
4.2,1.1,0.7,1.042848552
4.2,1.1,0.8,1.065758597
4.2,1.1,0.9,1.091265247
4.2,1.1,1,1.119188268
4.2,1.1,1.1,1.070216092
4.2,1.1,1.2,1.047760893
4.2,1.1,1.3,1.028442713
4.2,1.1,1.4,1.013027115
4.2,1.1,1.5,2.467147796
4.2,1.1,1.6,0.991825871
4.2,1.1,1.7,0.986366292
4.2,1.1,1.8,0.984367811
4.2,1.1,1.9,0.985851747
4.2,1.1,2,0.991718982
4.2,1.1,2.1,2.58686053
4.2,1.1,2.2,2.447678948
4.2,1.1,2.3,1.025879937
4.2,1.1,2.4,1.04468073
4.2,1.1,2.5,1.066707805
4.2,1.1,2.6,1.123471784
4.2,1.1,2.7,1.095232076
4.2,1.1,2.8,1.069350462
4.2,1.1,2.9,1.046052376
4.2,1.1,3,1.0254828
4.2,1.1,3.1,1.007761415
4.2,1.1,3.2,0.993006197
4.2,1.1,3.3,0.981306694
4.2,1.1,3.4,0.972749612
4.2,1.1,3.5,0.967397491
4.2,1.1,3.6,0.965285867
4.3,1.1,0,0.967208445
4.3,1.1,0.1,0.968872331
4.3,1.1,0.2,0.973840106
4.3,1.1,0.3,0.982072826
4.3,1.1,0.4,0.993508234
4.3,1.1,0.5,1.00803944
4.3,1.1,0.6,1.025558134
4.3,1.1,0.7,1.045915069
4.3,1.1,0.8,1.068969813
4.3,1.1,0.9,1.09450688
4.3,1.1,1,1.122204184
4.3,1.1,1.1,1.060999198
4.3,1.1,1.2,1.039073326
4.3,1.1,1.3,1.020307216
4.3,1.1,1.4,1.0050565
4.3,1.1,1.5,0.992894191
4.3,1.1,1.6,0.984089217
4.3,1.1,1.7,0.978689338
4.3,1.1,1.8,0.976719
4.3,1.1,1.9,0.978185027
4.3,1.1,2,0.983085144
4.3,1.1,2.1,0.991387797
4.3,1.1,2.2,1.003062851
4.3,1.1,2.3,1.017815795
4.3,1.1,2.4,1.036117393
4.3,1.1,2.5,1.057579037
4.3,1.1,2.6,1.126409808
4.3,1.1,2.7,1.098440449
4.3,1.1,2.8,1.072573333
4.3,1.1,2.9,1.049144763
4.3,1.1,3,1.028381308
4.3,1.1,3.1,1.010432216
4.3,1.1,3.2,0.995454124
4.3,1.1,3.3,0.983559037
4.3,1.1,3.4,0.974847591
4.3,1.1,3.5,0.969393698
4.3,1.1,3.6,0.967243412
4.4,1.1,0,0.970343474
4.4,1.1,0.1,0.972046306
4.4,1.1,0.2,0.977122676
4.4,1.1,0.3,0.985526532
4.4,1.1,0.4,0.997189647
4.4,1.1,0.5,1.011993476
4.4,1.1,0.6,1.029814359
4.4,1.1,0.7,1.050457564
4.4,1.1,0.8,1.073745132
4.4,1.1,0.9,1.099385108
4.4,1.1,1,1.126941694
4.4,1.1,1.1,1.053603111
4.4,1.1,1.2,1.032222202
4.4,1.1,1.3,1.014505366
4.4,1.1,1.4,0.999204332
4.4,1.1,1.5,0.987174782
4.4,1.1,1.6,0.978468737
4.4,1.1,1.7,0.973131399
4.4,1.1,1.8,0.971182382
4.4,1.1,1.9,0.972632489
4.4,1.1,2,0.977473761
4.4,1.1,2.1,0.985684307
4.4,1.1,2.2,0.997230583
4.4,1.1,2.3,1.012052322
4.4,1.1,2.4,1.029343593
4.4,1.1,2.5,1.05026397
4.4,1.1,2.6,1.074211065
4.4,1.1,2.7,1.103336302
4.4,1.1,2.8,1.077375374
4.4,1.1,2.9,1.053719381
4.4,1.1,3,1.032673922
4.4,1.1,3.1,1.014429463
4.4,1.1,3.2,0.999175052
4.4,1.1,3.3,0.987040318
4.4,1.1,3.4,0.978155177
4.4,1.1,3.5,0.972578476
4.4,1.1,3.6,0.970380431
4.5,1.1,0,0.974872892
4.5,1.1,0.1,0.976611827
4.5,1.1,0.2,0.981801624
4.5,1.1,0.3,0.990400496
4.5,1.1,0.4,1.002316619
4.5,1.1,0.5,1.017427185
4.5,1.1,0.6,1.035593183
4.5,1.1,0.7,1.056657973
4.5,1.1,0.8,1.080202245
4.5,1.1,0.9,1.201644248
4.5,1.1,1,1.171897008
4.5,1.1,1.1,1.047922079
4.5,1.1,1.2,1.027046334
4.5,1.1,1.3,1.010369106
4.5,1.1,1.4,0.995219878
4.5,1.1,1.5,0.983316547
4.5,1.1,1.6,0.974704314
4.5,1.1,1.7,0.969419283
4.5,1.1,1.8,0.96749443
4.5,1.1,1.9,0.968924638
4.5,1.1,2,0.973718151
4.5,1.1,2.1,0.981841707
4.5,1.1,2.2,0.993270577
4.5,1.1,2.3,1.007943353
4.5,1.1,2.4,1.02424249
4.5,1.1,2.5,1.044660262
4.5,1.1,2.6,1.068084568
4.5,1.1,2.7,1.206681104
4.5,1.1,2.8,1.171314236
4.5,1.1,2.9,1.059907282
4.5,1.1,3,1.038507611
4.5,1.1,3.1,1.019912068
4.5,1.1,3.2,1.004342675
4.5,1.1,3.3,0.991943846
4.5,1.1,3.4,0.982855731
4.5,1.1,3.5,0.977158779
4.5,1.1,3.6,0.974910701
4.6,1.1,0,0.980940543
4.6,1.1,0.1,0.982717855
4.6,1.1,0.2,0.988027903
4.6,1.1,0.3,0.996818379
4.6,1.1,0.4,1.009011958
4.6,1.1,0.5,1.02486165
4.6,1.1,0.6,1.098100736
4.6,1.1,0.7,1.123673623
4.6,1.1,0.8,1.152486437
4.6,1.1,0.9,1.184053631
4.6,1.1,1,1.06722434
4.6,1.1,1.1,1.043924548
4.6,1.1,1.2,1.023378282
4.6,1.1,1.3,1.007829357
4.6,1.1,1.4,0.992797821
4.6,1.1,1.5,0.98099086
4.6,1.1,1.6,0.972448276
4.6,1.1,1.7,0.96720674
4.6,1.1,1.8,0.965296101
4.6,1.1,1.9,0.966717496
4.6,1.1,2,0.971470072
4.6,1.1,2.1,0.979528813
4.6,1.1,2.2,0.990863018
4.6,1.1,2.3,1.005412417
4.6,1.1,2.4,1.020631578
4.6,1.1,2.5,1.040621794
4.6,1.1,2.6,1.063603194
4.6,1.1,2.7,1.188885238
4.6,1.1,2.8,1.156968949
4.6,1.1,2.9,1.12771408
4.6,1.1,3,1.101650812
4.6,1.1,3.1,1.02699488
4.6,1.1,3.2,1.011079235
4.6,1.1,3.3,0.998404371
4.6,1.1,3.4,0.98910532
4.6,1.1,3.5,0.983279022
4.6,1.1,3.6,0.980979205
4.7,1.1,0,0.988594755
4.7,1.1,0.1,0.99041471
4.7,1.1,0.2,0.99584586
4.7,1.1,0.3,1.004853241
4.7,1.1,0.4,1.045289371
4.7,1.1,0.5,1.062807781
4.7,1.1,0.6,1.083964109
4.7,1.1,0.7,1.108540882
4.7,1.1,0.8,1.136246146
4.7,1.1,0.9,1.166511911
4.7,1.1,1,1.064206718
4.7,1.1,1.1,1.041127811
4.7,1.1,1.2,1.024637922
4.7,1.1,1.3,1.006561189
4.7,1.1,1.4,0.991601859
4.7,1.1,1.5,0.979836972
4.7,1.1,1.6,0.9713231
4.7,1.1,1.7,0.966098052
4.7,1.1,1.8,0.964188834
4.7,1.1,1.9,0.965609376
4.7,1.1,2,0.97034717
4.7,1.1,2.1,0.978382885
4.7,1.1,2.2,0.989669046
4.7,1.1,2.3,1.004165854
4.7,1.1,2.4,1.021788594
4.7,1.1,2.5,1.037981979
4.7,1.1,2.6,1.060621107
4.7,1.1,2.7,1.171124622
4.7,1.1,2.8,1.14055212
4.7,1.1,2.9,1.112428398
4.7,1.1,3,1.087373183
4.7,1.1,3.1,1.065698046
4.7,1.1,3.2,1.04763382
4.7,1.1,3.3,1.006460554
4.7,1.1,3.4,0.996948294
4.7,1.1,3.5,0.990985826
4.7,1.1,3.6,0.988634554
4.8,1.1,0,1.002232188
4.8,1.1,0.1,1.004169549
4.8,1.1,0.2,1.009973958
4.8,1.1,0.3,1.019595097
4.8,1.1,0.4,1.032980943
4.8,1.1,0.5,1.050018637
4.8,1.1,0.6,1.070572862
4.8,1.1,0.7,1.094424155
4.8,1.1,0.8,1.121250997
4.8,1.1,0.9,1.150488524
4.8,1.1,1,1.062548518
4.8,1.1,1.1,1.039694192
4.8,1.1,1.2,1.024414195
4.8,1.1,1.3,1.006308749
4.8,1.1,1.4,0.991312178
4.8,1.1,1.5,0.979510904
4.8,1.1,1.6,0.970966614
4.8,1.1,1.7,0.965707737
4.8,1.1,1.8,0.963790275
4.8,1.1,1.9,0.965218492
4.8,1.1,2,0.969981871
4.8,1.1,2.1,0.978049141
4.8,1.1,2.2,0.989379934
4.8,1.1,2.3,1.003907729
4.8,1.1,2.4,1.021573679
4.8,1.1,2.5,1.036582189
4.8,1.1,2.6,1.059007823
4.8,1.1,2.7,1.154934932
4.8,1.1,2.8,1.125420233
4.8,1.1,2.9,1.098189999
4.8,1.1,3,1.073882438
4.8,1.1,3.1,1.052826176
4.8,1.1,3.2,1.035261145
4.8,1.1,3.3,1.021330905
4.8,1.1,3.4,1.011148599
4.8,1.1,3.5,1.004781318
4.8,1.1,3.6,1.002273409
4.9,1.1,0,0.992081722
4.9,1.1,0.1,0.99397303
4.9,1.1,0.2,0.999631319
4.9,1.1,0.3,1.009017075
4.9,1.1,0.4,1.022064913
4.9,1.1,0.5,1.038663396
4.9,1.1,0.6,1.058675217
4.9,1.1,0.7,1.081872668
4.9,1.1,0.8,1.107965217
4.9,1.1,0.9,1.136360142
4.9,1.1,1,1.165464911
4.9,1.1,1.1,1.039443173
4.9,1.1,1.2,1.025186012
4.9,1.1,1.3,1.006921086
4.9,1.1,1.4,0.991759349
4.9,1.1,1.5,0.979811671
4.9,1.1,1.6,0.971142583
4.9,1.1,1.7,0.965814057
4.9,1.1,1.8,0.963870726
4.9,1.1,1.9,0.965322823
4.9,1.1,2,0.970150165
4.9,1.1,2.1,0.97832944
4.9,1.1,2.2,0.989808342
4.9,1.1,2.3,1.004491353
4.9,1.1,2.4,1.02231053
4.9,1.1,2.5,1.036343964
4.9,1.1,2.6,1.058686588
4.9,1.1,2.7,1.140770162
4.9,1.1,2.8,1.112009371
4.9,1.1,2.9,1.085540436
4.9,1.1,3,1.061897235
4.9,1.1,3.1,1.041397592
4.9,1.1,3.2,1.024287122
4.9,1.1,3.3,1.010709388
4.9,1.1,3.4,1.000780091
4.9,1.1,3.5,0.9945703
4.9,1.1,3.6,0.992123511
5,1.1,0,0.983546813
5,1.1,0.1,0.985394058
5,1.1,0.2,0.990912482
5,1.1,0.3,1.000068256
5,1.1,0.4,1.012792016
5,1.1,0.5,1.028975167
5,1.1,0.6,1.048484099
5,1.1,0.7,1.071099631
5,1.1,0.8,1.096532937
5,1.1,0.9,1.124274304
5,1.1,1,1.152993023
5,1.1,1.1,1.040400625
5,1.1,1.2,1.026939161
5,1.1,1.3,1.008385976
5,1.1,1.4,0.992946783
5,1.1,1.5,0.980758604
5,1.1,1.6,0.972244732
5,1.1,1.7,0.966442314
5,1.1,1.8,0.964448381
5,1.1,1.9,0.965932886
5,1.1,2,0.970877635
5,1.1,2.1,0.979238849
5,1.1,2.2,0.990953134
5,1.1,2.3,1.005920992
5,1.1,2.4,1.024021037
5,1.1,2.5,1.037289191
5,1.1,2.6,1.059688672
5,1.1,2.7,1.128496985
5,1.1,2.8,1.100489248
